op  addr completion
1 140735502426272 1 4380
1 140735502426280 1 4381
1 140735502426288 1 4382
1 140735502426296 1 4383
1 140735502426304 1 4384
1 140735502426192 1 4385
1 140735502426200 1 4386
1 140735502426208 1 4387
1 140735502426216 1 4388
1 140735502426224 1 4389
1 140735502426232 1 4390
1 140735502426240 1 4391
1 140735502426248 1 4392
1 140735502426256 1 4393
1 140735502426264 1 4394
0 140735502426064 0 4395
0 140735502426072 0 4396
0 140735502426080 0 4397
0 140735502426088 0 4398
0 140735502426096 0 4399
0 140735502426104 0 4400
0 140735502426112 0 4401
0 140735502426120 0 4402
0 140735502426128 0 4403
0 140735502426136 0 4404
0 140735502426144 0 4405
0 140735502426152 0 4406
0 140735502426160 0 4407
0 140735502426168 0 4408
0 140735502426176 0 4409
0 140735502426064 2 4410
0 140735502426072 2 4411
0 140735502426080 2 4412
0 140735502426088 2 4413
0 140735502426096 2 4414
0 140735502426104 2 4415
0 140735502426112 2 4416
0 140735502426120 2 4417
0 140735502426128 2 4418
0 140735502426136 2 4419
0 140735502426144 2 4420
0 140735502426152 2 4421
0 140735502426160 2 4422
0 140735502426168 2 4423
0 140735502426176 2 4424
1 140735502426272 2 4425
1 140735502426280 2 4426
1 140735502426288 2 4427
1 140735502426296 2 4428
1 140735502426304 2 4429
1 140735502426192 2 4430
1 140735502426200 2 4431
1 140735502426208 2 4432
1 140735502426216 2 4433
1 140735502426224 2 4434
1 140735502426232 2 4435
1 140735502426240 2 4436
1 140735502426248 2 4437
1 140735502426256 2 4438
1 140735502426264 2 4439
1 140735502426272 1 4440
1 140735502426280 1 4441
1 140735502426288 1 4442
1 140735502426296 1 4443
1 140735502426304 1 4444
1 140735502426192 1 4445
1 140735502426200 1 4446
1 140735502426208 1 4447
1 140735502426216 1 4448
1 140735502426224 1 4449
1 140735502426232 1 4450
1 140735502426240 1 4451
1 140735502426248 1 4452
1 140735502426256 1 4453
1 140735502426264 1 4454
0 140735502426064 0 4455
0 140735502426072 0 4456
0 140735502426080 0 4457
0 140735502426088 0 4458
0 140735502426096 0 4459
0 140735502426104 0 4460
0 140735502426112 0 4461
0 140735502426120 0 4462
0 140735502426128 0 4463
0 140735502426136 0 4464
0 140735502426144 0 4465
0 140735502426152 0 4466
0 140735502426160 0 4467
0 140735502426168 0 4468
0 140735502426176 0 4469
0 140735502426064 2 4470
0 140735502426072 2 4471
0 140735502426080 2 4472
0 140735502426088 2 4473
0 140735502426096 2 4474
0 140735502426104 2 4475
0 140735502426112 2 4476
0 140735502426120 2 4477
0 140735502426128 2 4478
0 140735502426136 2 4479
0 140735502426144 2 4480
0 140735502426152 2 4481
0 140735502426160 2 4482
0 140735502426168 2 4483
0 140735502426176 2 4484
1 140735502426272 2 4485
1 140735502426280 2 4486
1 140735502426288 2 4487
1 140735502426296 2 4488
1 140735502426304 2 4489
1 140735502426192 2 4490
1 140735502426200 2 4491
1 140735502426208 2 4492
1 140735502426216 2 4493
1 140735502426224 2 4494
1 140735502426232 2 4495
1 140735502426240 2 4496
1 140735502426248 2 4497
1 140735502426256 2 4498
1 140735502426264 2 4499
1 140735502426272 1 4500
1 140735502426280 1 4501
1 140735502426288 1 4502
1 140735502426296 1 4503
1 140735502426304 1 4504
1 140735502426192 1 4505
1 140735502426200 1 4506
1 140735502426208 1 4507
1 140735502426216 1 4508
1 140735502426224 1 4509
1 140735502426232 1 4510
1 140735502426240 1 4511
1 140735502426248 1 4512
1 140735502426256 1 4513
1 140735502426264 1 4514
0 140735502426064 0 4515
0 140735502426072 0 4516
0 140735502426080 0 4517
0 140735502426088 0 4518
0 140735502426096 0 4519
0 140735502426104 0 4520
0 140735502426112 0 4521
0 140735502426120 0 4522
0 140735502426128 0 4523
0 140735502426136 0 4524
0 140735502426144 0 4525
0 140735502426152 0 4526
0 140735502426160 0 4527
0 140735502426168 0 4528
0 140735502426176 0 4529
0 140735502426064 2 4530
0 140735502426072 2 4531
0 140735502426080 2 4532
0 140735502426088 2 4533
0 140735502426096 2 4534
0 140735502426104 2 4535
0 140735502426112 2 4536
0 140735502426120 2 4537
0 140735502426128 2 4538
0 140735502426136 2 4539
0 140735502426144 2 4540
0 140735502426152 2 4541
0 140735502426160 2 4542
0 140735502426168 2 4543
0 140735502426176 2 4544
1 140735502426272 2 4545
1 140735502426280 2 4546
1 140735502426288 2 4547
1 140735502426296 2 4548
1 140735502426304 2 4549
1 140735502426192 2 4550
1 140735502426200 2 4551
1 140735502426208 2 4552
1 140735502426216 2 4553
1 140735502426224 2 4554
1 140735502426232 2 4555
1 140735502426240 2 4556
1 140735502426248 2 4557
1 140735502426256 2 4558
1 140735502426264 2 4559
1 140735502426272 1 4560
1 140735502426280 1 4561
1 140735502426288 1 4562
1 140735502426296 1 4563
1 140735502426304 1 4564
1 140735502426192 1 4565
1 140735502426200 1 4566
1 140735502426208 1 4567
1 140735502426216 1 4568
1 140735502426224 1 4569
1 140735502426232 1 4570
1 140735502426240 1 4571
1 140735502426248 1 4572
1 140735502426256 1 4573
1 140735502426264 1 4574
0 140735502426064 0 4575
0 140735502426072 0 4576
0 140735502426080 0 4577
0 140735502426088 0 4578
0 140735502426096 0 4579
0 140735502426104 0 4580
0 140735502426112 0 4581
0 140735502426120 0 4582
0 140735502426128 0 4583
0 140735502426136 0 4584
0 140735502426144 0 4585
0 140735502426152 0 4586
0 140735502426160 0 4587
0 140735502426168 0 4588
0 140735502426176 0 4589
0 140735502426064 2 4590
0 140735502426072 2 4591
0 140735502426080 2 4592
0 140735502426088 2 4593
0 140735502426096 2 4594
0 140735502426104 2 4595
0 140735502426112 2 4596
0 140735502426120 2 4597
0 140735502426128 2 4598
0 140735502426136 2 4599
0 140735502426144 2 4600
0 140735502426152 2 4601
0 140735502426160 2 4602
0 140735502426168 2 4603
0 140735502426176 2 4604
1 140735502426272 2 4605
1 140735502426280 2 4606
1 140735502426288 2 4607
1 140735502426296 2 4608
1 140735502426304 2 4609
1 140735502426192 2 4610
1 140735502426200 2 4611
1 140735502426208 2 4612
1 140735502426216 2 4613
1 140735502426224 2 4614
1 140735502426232 2 4615
1 140735502426240 2 4616
1 140735502426248 2 4617
1 140735502426256 2 4618
1 140735502426264 2 4619
1 140735502426272 1 4620
1 140735502426280 1 4621
1 140735502426288 1 4622
1 140735502426296 1 4623
1 140735502426304 1 4624
1 140735502426192 1 4625
1 140735502426200 1 4626
1 140735502426208 1 4627
1 140735502426216 1 4628
1 140735502426224 1 4629
1 140735502426232 1 4630
1 140735502426240 1 4631
1 140735502426248 1 4632
1 140735502426256 1 4633
1 140735502426264 1 4634
0 140735502426064 0 4635
0 140735502426072 0 4636
0 140735502426080 0 4637
0 140735502426088 0 4638
0 140735502426096 0 4639
0 140735502426104 0 4640
0 140735502426112 0 4641
0 140735502426120 0 4642
0 140735502426128 0 4643
0 140735502426136 0 4644
0 140735502426144 0 4645
0 140735502426152 0 4646
0 140735502426160 0 4647
0 140735502426168 0 4648
0 140735502426176 0 4649
0 140735502426064 2 4650
0 140735502426072 2 4651
0 140735502426080 2 4652
0 140735502426088 2 4653
0 140735502426096 2 4654
0 140735502426104 2 4655
0 140735502426112 2 4656
0 140735502426120 2 4657
0 140735502426128 2 4658
0 140735502426136 2 4659
0 140735502426144 2 4660
0 140735502426152 2 4661
0 140735502426160 2 4662
0 140735502426168 2 4663
0 140735502426176 2 4664
1 140735502426272 2 4665
1 140735502426280 2 4666
1 140735502426288 2 4667
1 140735502426296 2 4668
1 140735502426304 2 4669
1 140735502426192 2 4670
1 140735502426200 2 4671
1 140735502426208 2 4672
1 140735502426216 2 4673
1 140735502426224 2 4674
1 140735502426232 2 4675
1 140735502426240 2 4676
1 140735502426248 2 4677
1 140735502426256 2 4678
1 140735502426264 2 4679
1 140735502426272 1 4680
1 140735502426280 1 4681
1 140735502426288 1 4682
1 140735502426296 1 4683
1 140735502426304 1 4684
1 140735502426192 1 4685
1 140735502426200 1 4686
1 140735502426208 1 4687
1 140735502426216 1 4688
1 140735502426224 1 4689
1 140735502426232 1 4690
1 140735502426240 1 4691
1 140735502426248 1 4692
1 140735502426256 1 4693
1 140735502426264 1 4694
0 140735502426064 0 4695
0 140735502426072 0 4696
0 140735502426080 0 4697
0 140735502426088 0 4698
0 140735502426096 0 4699
0 140735502426104 0 4700
0 140735502426112 0 4701
0 140735502426120 0 4702
0 140735502426128 0 4703
0 140735502426136 0 4704
0 140735502426144 0 4705
0 140735502426152 0 4706
0 140735502426160 0 4707
0 140735502426168 0 4708
0 140735502426176 0 4709
0 140735502426064 2 4710
0 140735502426072 2 4711
0 140735502426080 2 4712
0 140735502426088 2 4713
0 140735502426096 2 4714
0 140735502426104 2 4715
0 140735502426112 2 4716
0 140735502426120 2 4717
0 140735502426128 2 4718
0 140735502426136 2 4719
0 140735502426144 2 4720
0 140735502426152 2 4721
0 140735502426160 2 4722
0 140735502426168 2 4723
0 140735502426176 2 4724
1 140735502426272 2 4725
1 140735502426280 2 4726
1 140735502426288 2 4727
1 140735502426296 2 4728
1 140735502426304 2 4729
1 140735502426192 2 4730
1 140735502426200 2 4731
1 140735502426208 2 4732
1 140735502426216 2 4733
1 140735502426224 2 4734
1 140735502426232 2 4735
1 140735502426240 2 4736
1 140735502426248 2 4737
1 140735502426256 2 4738
1 140735502426264 2 4739
1 140735502426272 1 4740
1 140735502426280 1 4741
1 140735502426288 1 4742
1 140735502426296 1 4743
1 140735502426304 1 4744
1 140735502426192 1 4745
1 140735502426200 1 4746
1 140735502426208 1 4747
1 140735502426216 1 4748
1 140735502426224 1 4749
1 140735502426232 1 4750
1 140735502426240 1 4751
1 140735502426248 1 4752
1 140735502426256 1 4753
1 140735502426264 1 4754
0 140735502426064 0 4755
0 140735502426072 0 4756
0 140735502426080 0 4757
0 140735502426088 0 4758
0 140735502426096 0 4759
0 140735502426104 0 4760
0 140735502426112 0 4761
0 140735502426120 0 4762
0 140735502426128 0 4763
0 140735502426136 0 4764
0 140735502426144 0 4765
0 140735502426152 0 4766
0 140735502426160 0 4767
0 140735502426168 0 4768
0 140735502426176 0 4769
0 140735502426064 2 4770
0 140735502426072 2 4771
0 140735502426080 2 4772
0 140735502426088 2 4773
0 140735502426096 2 4774
0 140735502426104 2 4775
0 140735502426112 2 4776
0 140735502426120 2 4777
0 140735502426128 2 4778
0 140735502426136 2 4779
0 140735502426144 2 4780
0 140735502426152 2 4781
0 140735502426160 2 4782
0 140735502426168 2 4783
0 140735502426176 2 4784
1 140735502426272 2 4785
1 140735502426280 2 4786
1 140735502426288 2 4787
1 140735502426296 2 4788
1 140735502426304 2 4789
1 140735502426192 2 4790
1 140735502426200 2 4791
1 140735502426208 2 4792
1 140735502426216 2 4793
1 140735502426224 2 4794
1 140735502426232 2 4795
1 140735502426240 2 4796
1 140735502426248 2 4797
1 140735502426256 2 4798
1 140735502426264 2 4799
1 140735502426288 1 4800
1 140735502426296 1 4801
1 140735502426304 1 4802
1 140735502426192 1 4803
1 140735502426200 1 4804
1 140735502426208 1 4805
1 140735502426216 1 4806
1 140735502426224 1 4807
1 140735502426232 1 4808
1 140735502426240 1 4809
1 140735502426248 1 4810
1 140735502426256 1 4811
1 140735502426264 1 4812
1 140735502426272 1 4813
1 140735502426280 1 4814
0 140735502426064 0 4815
0 140735502426072 0 4816
0 140735502426080 0 4817
0 140735502426088 0 4818
0 140735502426096 0 4819
0 140735502426104 0 4820
0 140735502426112 0 4821
0 140735502426120 0 4822
0 140735502426128 0 4823
0 140735502426136 0 4824
0 140735502426144 0 4825
0 140735502426152 0 4826
0 140735502426160 0 4827
0 140735502426168 0 4828
0 140735502426176 0 4829
0 140735502426064 2 4830
0 140735502426072 2 4831
0 140735502426080 2 4832
0 140735502426088 2 4833
0 140735502426096 2 4834
0 140735502426104 2 4835
0 140735502426112 2 4836
0 140735502426120 2 4837
0 140735502426128 2 4838
0 140735502426136 2 4839
0 140735502426144 2 4840
0 140735502426152 2 4841
0 140735502426160 2 4842
0 140735502426168 2 4843
0 140735502426176 2 4844
1 140735502426288 2 4845
1 140735502426296 2 4846
1 140735502426304 2 4847
1 140735502426192 2 4848
1 140735502426200 2 4849
1 140735502426208 2 4850
1 140735502426216 2 4851
1 140735502426224 2 4852
1 140735502426232 2 4853
1 140735502426240 2 4854
1 140735502426248 2 4855
1 140735502426256 2 4856
1 140735502426264 2 4857
1 140735502426272 2 4858
1 140735502426280 2 4859
1 140735502426288 1 4860
1 140735502426296 1 4861
1 140735502426304 1 4862
1 140735502426192 1 4863
1 140735502426200 1 4864
1 140735502426208 1 4865
1 140735502426216 1 4866
1 140735502426224 1 4867
1 140735502426232 1 4868
1 140735502426240 1 4869
1 140735502426248 1 4870
1 140735502426256 1 4871
1 140735502426264 1 4872
1 140735502426272 1 4873
1 140735502426280 1 4874
0 140735502426064 0 4875
0 140735502426072 0 4876
0 140735502426080 0 4877
0 140735502426088 0 4878
0 140735502426096 0 4879
0 140735502426104 0 4880
0 140735502426112 0 4881
0 140735502426120 0 4882
0 140735502426128 0 4883
0 140735502426136 0 4884
0 140735502426144 0 4885
0 140735502426152 0 4886
0 140735502426160 0 4887
0 140735502426168 0 4888
0 140735502426176 0 4889
0 140735502426064 2 4890
0 140735502426072 2 4891
0 140735502426080 2 4892
0 140735502426088 2 4893
0 140735502426096 2 4894
0 140735502426104 2 4895
0 140735502426112 2 4896
0 140735502426120 2 4897
0 140735502426128 2 4898
0 140735502426136 2 4899
0 140735502426144 2 4900
0 140735502426152 2 4901
0 140735502426160 2 4902
0 140735502426168 2 4903
0 140735502426176 2 4904
1 140735502426288 2 4905
1 140735502426296 2 4906
1 140735502426304 2 4907
1 140735502426192 2 4908
1 140735502426200 2 4909
1 140735502426208 2 4910
1 140735502426216 2 4911
1 140735502426224 2 4912
1 140735502426232 2 4913
1 140735502426240 2 4914
1 140735502426248 2 4915
1 140735502426256 2 4916
1 140735502426264 2 4917
1 140735502426272 2 4918
1 140735502426280 2 4919
1 140735502426288 1 4920
1 140735502426296 1 4921
1 140735502426304 1 4922
1 140735502426192 1 4923
1 140735502426200 1 4924
1 140735502426208 1 4925
1 140735502426216 1 4926
1 140735502426224 1 4927
1 140735502426232 1 4928
1 140735502426240 1 4929
1 140735502426248 1 4930
1 140735502426256 1 4931
1 140735502426264 1 4932
1 140735502426272 1 4933
1 140735502426280 1 4934
0 140735502426064 0 4935
0 140735502426072 0 4936
0 140735502426080 0 4937
0 140735502426088 0 4938
0 140735502426096 0 4939
0 140735502426104 0 4940
0 140735502426112 0 4941
0 140735502426120 0 4942
0 140735502426128 0 4943
0 140735502426136 0 4944
0 140735502426144 0 4945
0 140735502426152 0 4946
0 140735502426160 0 4947
0 140735502426168 0 4948
0 140735502426176 0 4949
0 140735502426064 2 4950
0 140735502426072 2 4951
0 140735502426080 2 4952
0 140735502426088 2 4953
0 140735502426096 2 4954
0 140735502426104 2 4955
0 140735502426112 2 4956
0 140735502426120 2 4957
0 140735502426128 2 4958
0 140735502426136 2 4959
0 140735502426144 2 4960
0 140735502426152 2 4961
0 140735502426160 2 4962
0 140735502426168 2 4963
0 140735502426176 2 4964
1 140735502426288 2 4965
1 140735502426296 2 4966
1 140735502426304 2 4967
1 140735502426192 2 4968
1 140735502426200 2 4969
1 140735502426208 2 4970
1 140735502426216 2 4971
1 140735502426224 2 4972
1 140735502426232 2 4973
1 140735502426240 2 4974
1 140735502426248 2 4975
1 140735502426256 2 4976
1 140735502426264 2 4977
1 140735502426272 2 4978
1 140735502426280 2 4979
1 140735502426288 1 4980
1 140735502426296 1 4981
1 140735502426304 1 4982
1 140735502426192 1 4983
1 140735502426200 1 4984
1 140735502426208 1 4985
1 140735502426216 1 4986
1 140735502426224 1 4987
1 140735502426232 1 4988
1 140735502426240 1 4989
1 140735502426248 1 4990
1 140735502426256 1 4991
1 140735502426264 1 4992
1 140735502426272 1 4993
1 140735502426280 1 4994
0 140735502426064 0 4995
0 140735502426072 0 4996
0 140735502426080 0 4997
0 140735502426088 0 4998
0 140735502426096 0 4999
0 140735502426104 0 5000
0 140735502426112 0 5001
0 140735502426120 0 5002
0 140735502426128 0 5003
0 140735502426136 0 5004
0 140735502426144 0 5005
0 140735502426152 0 5006
0 140735502426160 0 5007
0 140735502426168 0 5008
0 140735502426176 0 5009
0 140735502426064 2 5010
0 140735502426072 2 5011
0 140735502426080 2 5012
0 140735502426088 2 5013
0 140735502426096 2 5014
0 140735502426104 2 5015
0 140735502426112 2 5016
0 140735502426120 2 5017
0 140735502426128 2 5018
0 140735502426136 2 5019
0 140735502426144 2 5020
0 140735502426152 2 5021
0 140735502426160 2 5022
0 140735502426168 2 5023
0 140735502426176 2 5024
1 140735502426288 2 5025
1 140735502426296 2 5026
1 140735502426304 2 5027
1 140735502426192 2 5028
1 140735502426200 2 5029
1 140735502426208 2 5030
1 140735502426216 2 5031
1 140735502426224 2 5032
1 140735502426232 2 5033
1 140735502426240 2 5034
1 140735502426248 2 5035
1 140735502426256 2 5036
1 140735502426264 2 5037
1 140735502426272 2 5038
1 140735502426280 2 5039
1 140735502426288 1 5040
1 140735502426296 1 5041
1 140735502426304 1 5042
1 140735502426192 1 5043
1 140735502426200 1 5044
1 140735502426208 1 5045
1 140735502426216 1 5046
1 140735502426224 1 5047
1 140735502426232 1 5048
1 140735502426240 1 5049
1 140735502426248 1 5050
1 140735502426256 1 5051
1 140735502426264 1 5052
1 140735502426272 1 5053
1 140735502426280 1 5054
0 140735502426064 0 5055
0 140735502426072 0 5056
0 140735502426080 0 5057
0 140735502426088 0 5058
0 140735502426096 0 5059
0 140735502426104 0 5060
0 140735502426112 0 5061
0 140735502426120 0 5062
0 140735502426128 0 5063
0 140735502426136 0 5064
0 140735502426144 0 5065
0 140735502426152 0 5066
0 140735502426160 0 5067
0 140735502426168 0 5068
0 140735502426176 0 5069
0 140735502426064 2 5070
0 140735502426072 2 5071
0 140735502426080 2 5072
0 140735502426088 2 5073
0 140735502426096 2 5074
0 140735502426104 2 5075
0 140735502426112 2 5076
0 140735502426120 2 5077
0 140735502426128 2 5078
0 140735502426136 2 5079
0 140735502426144 2 5080
0 140735502426152 2 5081
0 140735502426160 2 5082
0 140735502426168 2 5083
0 140735502426176 2 5084
1 140735502426288 2 5085
1 140735502426296 2 5086
1 140735502426304 2 5087
1 140735502426192 2 5088
1 140735502426200 2 5089
1 140735502426208 2 5090
1 140735502426216 2 5091
1 140735502426224 2 5092
1 140735502426232 2 5093
1 140735502426240 2 5094
1 140735502426248 2 5095
1 140735502426256 2 5096
1 140735502426264 2 5097
1 140735502426272 2 5098
1 140735502426280 2 5099
1 140735502426288 1 5100
1 140735502426296 1 5101
1 140735502426304 1 5102
1 140735502426192 1 5103
1 140735502426200 1 5104
1 140735502426208 1 5105
1 140735502426216 1 5106
1 140735502426224 1 5107
1 140735502426232 1 5108
1 140735502426240 1 5109
1 140735502426248 1 5110
1 140735502426256 1 5111
1 140735502426264 1 5112
1 140735502426272 1 5113
1 140735502426280 1 5114
0 140735502426064 0 5115
0 140735502426072 0 5116
0 140735502426080 0 5117
0 140735502426088 0 5118
0 140735502426096 0 5119
0 140735502426104 0 5120
0 140735502426112 0 5121
0 140735502426120 0 5122
0 140735502426128 0 5123
0 140735502426136 0 5124
0 140735502426144 0 5125
0 140735502426152 0 5126
0 140735502426160 0 5127
0 140735502426168 0 5128
0 140735502426176 0 5129
0 140735502426064 2 5130
0 140735502426072 2 5131
0 140735502426080 2 5132
0 140735502426088 2 5133
0 140735502426096 2 5134
0 140735502426104 2 5135
0 140735502426112 2 5136
0 140735502426120 2 5137
0 140735502426128 2 5138
0 140735502426136 2 5139
0 140735502426144 2 5140
0 140735502426152 2 5141
0 140735502426160 2 5142
0 140735502426168 2 5143
0 140735502426176 2 5144
1 140735502426288 2 5145
1 140735502426296 2 5146
1 140735502426304 2 5147
1 140735502426192 2 5148
1 140735502426200 2 5149
1 140735502426208 2 5150
1 140735502426216 2 5151
1 140735502426224 2 5152
1 140735502426232 2 5153
1 140735502426240 2 5154
1 140735502426248 2 5155
1 140735502426256 2 5156
1 140735502426264 2 5157
1 140735502426272 2 5158
1 140735502426280 2 5159
1 140735502426288 1 5160
1 140735502426296 1 5161
1 140735502426304 1 5162
1 140735502426192 1 5163
1 140735502426200 1 5164
1 140735502426208 1 5165
1 140735502426216 1 5166
1 140735502426224 1 5167
1 140735502426232 1 5168
1 140735502426240 1 5169
1 140735502426248 1 5170
1 140735502426256 1 5171
1 140735502426264 1 5172
1 140735502426272 1 5173
1 140735502426280 1 5174
0 140735502426064 0 5175
0 140735502426072 0 5176
0 140735502426080 0 5177
0 140735502426088 0 5178
0 140735502426096 0 5179
0 140735502426104 0 5180
0 140735502426112 0 5181
0 140735502426120 0 5182
0 140735502426128 0 5183
0 140735502426136 0 5184
0 140735502426144 0 5185
0 140735502426152 0 5186
0 140735502426160 0 5187
0 140735502426168 0 5188
0 140735502426176 0 5189
0 140735502426064 2 5190
0 140735502426072 2 5191
0 140735502426080 2 5192
0 140735502426088 2 5193
0 140735502426096 2 5194
0 140735502426104 2 5195
0 140735502426112 2 5196
0 140735502426120 2 5197
0 140735502426128 2 5198
0 140735502426136 2 5199
0 140735502426144 2 5200
0 140735502426152 2 5201
0 140735502426160 2 5202
0 140735502426168 2 5203
0 140735502426176 2 5204
1 140735502426288 2 5205
1 140735502426296 2 5206
1 140735502426304 2 5207
1 140735502426192 2 5208
1 140735502426200 2 5209
1 140735502426208 2 5210
1 140735502426216 2 5211
1 140735502426224 2 5212
1 140735502426232 2 5213
1 140735502426240 2 5214
1 140735502426248 2 5215
1 140735502426256 2 5216
1 140735502426264 2 5217
1 140735502426272 2 5218
1 140735502426280 2 5219
1 140735502426288 1 5220
1 140735502426296 1 5221
1 140735502426304 1 5222
1 140735502426192 1 5223
1 140735502426200 1 5224
1 140735502426208 1 5225
1 140735502426216 1 5226
1 140735502426224 1 5227
1 140735502426232 1 5228
1 140735502426240 1 5229
1 140735502426248 1 5230
1 140735502426256 1 5231
1 140735502426264 1 5232
1 140735502426272 1 5233
1 140735502426280 1 5234
0 140735502426064 0 5235
0 140735502426072 0 5236
0 140735502426080 0 5237
0 140735502426088 0 5238
0 140735502426096 0 5239
0 140735502426104 0 5240
0 140735502426112 0 5241
0 140735502426120 0 5242
0 140735502426128 0 5243
0 140735502426136 0 5244
0 140735502426144 0 5245
0 140735502426152 0 5246
0 140735502426160 0 5247
0 140735502426168 0 5248
0 140735502426176 0 5249
0 140735502426064 2 5250
0 140735502426072 2 5251
0 140735502426080 2 5252
0 140735502426088 2 5253
0 140735502426096 2 5254
0 140735502426104 2 5255
0 140735502426112 2 5256
0 140735502426120 2 5257
0 140735502426128 2 5258
0 140735502426136 2 5259
0 140735502426144 2 5260
0 140735502426152 2 5261
0 140735502426160 2 5262
0 140735502426168 2 5263
0 140735502426176 2 5264
1 140735502426288 2 5265
1 140735502426296 2 5266
1 140735502426304 2 5267
1 140735502426192 2 5268
1 140735502426200 2 5269
1 140735502426208 2 5270
1 140735502426216 2 5271
1 140735502426224 2 5272
1 140735502426232 2 5273
1 140735502426240 2 5274
1 140735502426248 2 5275
1 140735502426256 2 5276
1 140735502426264 2 5277
1 140735502426272 2 5278
1 140735502426280 2 5279
1 140735502426288 1 5280
1 140735502426296 1 5281
1 140735502426304 1 5282
1 140735502426192 1 5283
1 140735502426200 1 5284
1 140735502426208 1 5285
1 140735502426216 1 5286
1 140735502426224 1 5287
1 140735502426232 1 5288
1 140735502426240 1 5289
1 140735502426248 1 5290
1 140735502426256 1 5291
1 140735502426264 1 5292
1 140735502426272 1 5293
1 140735502426280 1 5294
0 140735502426064 0 5295
0 140735502426072 0 5296
0 140735502426080 0 5297
0 140735502426088 0 5298
0 140735502426096 0 5299
0 140735502426104 0 5300
0 140735502426112 0 5301
0 140735502426120 0 5302
0 140735502426128 0 5303
0 140735502426136 0 5304
0 140735502426144 0 5305
0 140735502426152 0 5306
0 140735502426160 0 5307
0 140735502426168 0 5308
0 140735502426176 0 5309
0 140735502426064 2 5310
0 140735502426072 2 5311
0 140735502426080 2 5312
0 140735502426088 2 5313
0 140735502426096 2 5314
0 140735502426104 2 5315
0 140735502426112 2 5316
0 140735502426120 2 5317
0 140735502426128 2 5318
0 140735502426136 2 5319
0 140735502426144 2 5320
0 140735502426152 2 5321
0 140735502426160 2 5322
0 140735502426168 2 5323
0 140735502426176 2 5324
1 140735502426288 2 5325
1 140735502426296 2 5326
1 140735502426304 2 5327
1 140735502426192 2 5328
1 140735502426200 2 5329
1 140735502426208 2 5330
1 140735502426216 2 5331
1 140735502426224 2 5332
1 140735502426232 2 5333
1 140735502426240 2 5334
1 140735502426248 2 5335
1 140735502426256 2 5336
1 140735502426264 2 5337
1 140735502426272 2 5338
1 140735502426280 2 5339
1 140735502426288 1 5340
1 140735502426296 1 5341
1 140735502426304 1 5342
1 140735502426192 1 5343
1 140735502426200 1 5344
1 140735502426208 1 5345
1 140735502426216 1 5346
1 140735502426224 1 5347
1 140735502426232 1 5348
1 140735502426240 1 5349
1 140735502426248 1 5350
1 140735502426256 1 5351
1 140735502426264 1 5352
1 140735502426272 1 5353
1 140735502426280 1 5354
0 140735502426064 0 5355
0 140735502426072 0 5356
0 140735502426080 0 5357
0 140735502426088 0 5358
0 140735502426096 0 5359
0 140735502426104 0 5360
0 140735502426112 0 5361
0 140735502426120 0 5362
0 140735502426128 0 5363
0 140735502426136 0 5364
0 140735502426144 0 5365
0 140735502426152 0 5366
0 140735502426160 0 5367
0 140735502426168 0 5368
0 140735502426176 0 5369
0 140735502426064 2 5370
0 140735502426072 2 5371
0 140735502426080 2 5372
0 140735502426088 2 5373
0 140735502426096 2 5374
0 140735502426104 2 5375
0 140735502426112 2 5376
0 140735502426120 2 5377
0 140735502426128 2 5378
0 140735502426136 2 5379
0 140735502426144 2 5380
0 140735502426152 2 5381
0 140735502426160 2 5382
0 140735502426168 2 5383
0 140735502426176 2 5384
1 140735502426288 2 5385
1 140735502426296 2 5386
1 140735502426304 2 5387
1 140735502426192 2 5388
1 140735502426200 2 5389
1 140735502426208 2 5390
1 140735502426216 2 5391
1 140735502426224 2 5392
1 140735502426232 2 5393
1 140735502426240 2 5394
1 140735502426248 2 5395
1 140735502426256 2 5396
1 140735502426264 2 5397
1 140735502426272 2 5398
1 140735502426280 2 5399
1 140735502426304 1 5400
1 140735502426312 1 5401
1 140735502426192 1 5402
1 140735502426200 1 5403
1 140735502426208 1 5404
1 140735502426216 1 5405
1 140735502426224 1 5406
1 140735502426232 1 5407
1 140735502426240 1 5408
1 140735502426248 1 5409
1 140735502426256 1 5410
1 140735502426264 1 5411
1 140735502426272 1 5412
1 140735502426280 1 5413
1 140735502426288 1 5414
0 140735502426064 0 5415
0 140735502426072 0 5416
0 140735502426080 0 5417
0 140735502426088 0 5418
0 140735502426096 0 5419
0 140735502426104 0 5420
0 140735502426112 0 5421
0 140735502426120 0 5422
0 140735502426128 0 5423
0 140735502426136 0 5424
0 140735502426144 0 5425
0 140735502426152 0 5426
0 140735502426160 0 5427
0 140735502426168 0 5428
0 140735502426176 0 5429
0 140735502426064 2 5430
0 140735502426072 2 5431
0 140735502426080 2 5432
0 140735502426088 2 5433
0 140735502426096 2 5434
0 140735502426104 2 5435
0 140735502426112 2 5436
0 140735502426120 2 5437
0 140735502426128 2 5438
0 140735502426136 2 5439
0 140735502426144 2 5440
0 140735502426152 2 5441
0 140735502426160 2 5442
0 140735502426168 2 5443
0 140735502426176 2 5444
1 140735502426304 2 5445
1 140735502426312 2 5446
1 140735502426192 2 5447
1 140735502426200 2 5448
1 140735502426208 2 5449
1 140735502426216 2 5450
1 140735502426224 2 5451
1 140735502426232 2 5452
1 140735502426240 2 5453
1 140735502426248 2 5454
1 140735502426256 2 5455
